path,contrast,sharpness,width,height
site/assets/images/ui/PROD_UI_ELEMENTS_235429_00001_.png,54.083314417641425,507.1956481933594,512,512
site/assets/images/ui/TG_UI_NomadClans_HUD_00001_.png,59.175693349248014,5171.7900390625,1920,1080
site/assets/images/renders/hero-atmospheric-depth.png,18.755825721757226,2.3444180488586426,1920,1080
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Gritty_Realism_Detail_Dramatic_00003_.png,64.98763204754373,1717.589599609375,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Gritty_Realism_Wide_Ambient_00002_.png,43.675580736321265,1067.1578369140625,1536,864
site/assets/images/renders/TG_PERFECT_Territorial_Flag_Iron_Scavengers_Clean_SciFi_Wide_Ambient_00001_.png,45.85028877457925,1088.9608154296875,1792,1024
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Clean_SciFi_00001_.png,66.75299274717263,746.2252197265625,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Gritty_Realism_00001_.png,88.80333384472765,999.2971801757812,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Clean_SciFi_Wide_Ambient_00001_.png,54.932208948033804,1786.1622314453125,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Gritty_Realism_Detail_Dramatic_00004_.png,32.25059466856994,911.4059448242188,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Clean_SciFi_Detail_Dramatic_00004_.png,22.74093449801074,518.3203125,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Clean_SciFi_Perspective_Atmospheric_00002_.png,89.20030247240418,2855.14599609375,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Plaza_Clean_SciFi_00001_.png,1.334411813406215,1.8438462018966675,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Clean_SciFi_Perspective_Atmospheric_00003_.png,89.20030247240418,2855.14599609375,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Clean_SciFi_00001_.png,85.40195927280072,1969.84814453125,1536,864
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Clean_SciFi_00002_.png,12.244969179239385,45.13385772705078,1536,864
site/assets/images/renders/TG_LORE_Security_Checkpoint_Clean_SciFi_Perfect_00001_.png,46.5380635358533,27.305768966674805,1536,864
